genename	clinvar_clnsig	count	overall_prob
MYO5B	other	0	0
MYO5B	Pathogenic	8	0.000234352790570824
MYO5B	Pathogenic/Likely_pathogenic	1	3.59441143046313e-05
MYO5B	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
MYO5B	Pathogenic/Likely_risk_allele	0	0
MYO5B	Pathogenic|drug_response	0	0
MYO5B	Pathogenic|other	0	0
MYO5B	Pathogenic|risk_factor	0	0
MYO5B	protective|risk_factor	0	0
MYO5B	risk_factor	0	0
MYO5B	Uncertain_significance	276	0.0333928808996683
MYOF	Affects	0	0
MYOF	association	0	0
MYOF	Benign	3	0.0426248991542503
MYOF	Benign/Likely_benign	0	0
MYOF	Benign|drug_response	0	0
MYOF	Benign|risk_factor	0	0
MYOF	Conflicting_interpretations_of_pathogenicity	0	0
MYOF	Conflicting_interpretations_of_pathogenicity|association	0	0
MYOF	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
MYOF	drug_response	0	0
MYOF	Likely_benign	5	0.010105210588496
MYOF	Likely_benign|association	0	0
MYOF	Likely_pathogenic	0	0
MYOF	Likely_pathogenic,_low_penetrance	0	0
MYOF	Likely_risk_allele	0	0
MYOF	not_provided	0	0
MYOF	other	0	0
MYOF	Pathogenic	1	6.57117000002483e-06
MYOF	Pathogenic/Likely_pathogenic	0	0
MYOF	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
MYOF	Pathogenic/Likely_risk_allele	0	0
MYOF	Pathogenic|drug_response	0	0
MYOF	Pathogenic|other	0	0
MYOF	Pathogenic|risk_factor	0	0
MYOF	protective|risk_factor	0	0
MYOF	risk_factor	0	0
MYOF	Uncertain_significance	44	0.00284182403486655
MYSM1	Affects	0	0
MYSM1	association	0	0
MYSM1	Benign	8	0.965689633323315
MYSM1	Benign/Likely_benign	0	0
MYSM1	Benign|drug_response	0	0
MYSM1	Benign|risk_factor	0	0
MYSM1	Conflicting_interpretations_of_pathogenicity	1	2.74400931787877e-05
MYSM1	Conflicting_interpretations_of_pathogenicity|association	0	0
MYSM1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
MYSM1	drug_response	0	0
MYSM1	Likely_benign	4	0.00123551785672449
MYSM1	Likely_benign|association	0	0
MYSM1	Likely_pathogenic	2	0.000315680891657788
MYSM1	Likely_pathogenic,_low_penetrance	0	0
MYSM1	Likely_risk_allele	0	0
MYSM1	not_provided	0	0
MYSM1	other	0	0
MYSM1	Pathogenic	1	1.37304076058831e-05
MYSM1	Pathogenic/Likely_pathogenic	0	0
MYSM1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
MYSM1	Pathogenic/Likely_risk_allele	0	0
MYSM1	Pathogenic|drug_response	0	0
MYSM1	Pathogenic|other	0	0
MYSM1	Pathogenic|risk_factor	0	0
MYSM1	protective|risk_factor	0	0
MYSM1	risk_factor	0	0
MYSM1	Uncertain_significance	61	0.00573636416052348
NBAS	Affects	0	0
NBAS	association	0	0
NBAS	Benign	18	0.991091686313991
NBAS	Benign/Likely_benign	10	0.0600575923230925
NBAS	Benign|drug_response	0	0
NBAS	Benign|risk_factor	0	0
NBAS	Conflicting_interpretations_of_pathogenicity	47	0.0479164531054396
NBAS	Conflicting_interpretations_of_pathogenicity|association	0	0
NBAS	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NBAS	drug_response	0	0
NBAS	Likely_benign	104	0.0411688436812078
NBAS	Likely_benign|association	0	0
NBAS	Likely_pathogenic	7	0.00033913671929664
NBAS	Likely_pathogenic,_low_penetrance	0	0
NBAS	Likely_risk_allele	0	0
NBAS	not_provided	0	0
NBAS	other	0	0
NBAS	Pathogenic	15	0.000630533636226782
NBAS	Pathogenic/Likely_pathogenic	5	0.000107131437145802
NBAS	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NBAS	Pathogenic/Likely_risk_allele	0	0
NBAS	Pathogenic|drug_response	0	0
NBAS	Pathogenic|other	0	0
NBAS	Pathogenic|risk_factor	0	0
NBAS	protective|risk_factor	0	0
NBAS	risk_factor	0	0
NBAS	Uncertain_significance	349	0.0188078414719229
NBN	Affects	0	0
NBN	association	0	0
NBN	Benign	1	0.124355394701553
NBN	Benign/Likely_benign	6	0.0211484910572171
NBN	Benign|drug_response	0	0
NBN	Benign|risk_factor	0	0
NBN	Conflicting_interpretations_of_pathogenicity	59	0.00857806752360013
NBN	Conflicting_interpretations_of_pathogenicity|association	0	0
NBN	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NBN	drug_response	0	0
NBN	Likely_benign	1	4.67427273909138e-06
NBN	Likely_benign|association	0	0
NBN	Likely_pathogenic	3	3.27072531338679e-05
NBN	Likely_pathogenic,_low_penetrance	0	0
NBN	Likely_risk_allele	0	0
NBN	not_provided	1	4.6694556196103e-06
NBN	other	0	0
NBN	Pathogenic	5	2.33691330968622e-05
NBN	Pathogenic/Likely_pathogenic	5	5.14017942629952e-05
NBN	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NBN	Pathogenic/Likely_risk_allele	0	0
NBN	Pathogenic|drug_response	0	0
NBN	Pathogenic|other	0	0
NBN	Pathogenic|risk_factor	0	0
NBN	protective|risk_factor	0	0
NBN	risk_factor	0	0
NBN	Uncertain_significance	192	0.00177927816312118
NCF1	Affects	0	0
NCF1	association	0	0
NCF1	Benign	0	0
NCF1	Benign/Likely_benign	1	0.000332743065016405
NCF1	Benign|drug_response	0	0
NCF1	Benign|risk_factor	0	0
NCF1	Conflicting_interpretations_of_pathogenicity	0	0
NCF1	Conflicting_interpretations_of_pathogenicity|association	0	0
NCF1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NCF1	drug_response	0	0
NCF1	Likely_benign	1	2.40996926859083e-07
NCF1	Likely_benign|association	0	0
NCF1	Likely_pathogenic	0	0
NCF1	Likely_pathogenic,_low_penetrance	0	0
NCF1	Likely_risk_allele	0	0
NCF1	not_provided	0	0
NCF1	other	0	0
NCF1	Pathogenic	2	2.51585718591407e-06
NCF1	Pathogenic/Likely_pathogenic	1	1.99564529506091e-05
NCF1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NCF1	Pathogenic/Likely_risk_allele	0	0
NCF1	Pathogenic|drug_response	0	0
NCF1	Pathogenic|other	0	0
NCF1	Pathogenic|risk_factor	0	0
NCF1	protective|risk_factor	0	0
NCF1	risk_factor	0	0
NCF1	Uncertain_significance	3	4.22080473581055e-05
NCF2	Affects	0	0
NCF2	association	0	0
NCF2	Benign	3	0.279309731488761
NCF2	Benign/Likely_benign	6	0.0654596384288412
NCF2	Benign|drug_response	0	0
NCF2	Benign|risk_factor	0	0
NCF2	Conflicting_interpretations_of_pathogenicity	7	0.0084254307599908
NCF2	Conflicting_interpretations_of_pathogenicity|association	0	0
NCF2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NCF2	drug_response	0	0
NCF2	Likely_benign	1	0.00153243616389886
NCF2	Likely_benign|association	0	0
NCF2	Likely_pathogenic	2	2.10218612264335e-05
NCF2	Likely_pathogenic,_low_penetrance	0	0
NCF2	Likely_risk_allele	0	0
NCF2	not_provided	1	7.00722417279476e-06
NCF2	other	0	0
NCF2	Pathogenic	4	4.90583038506021e-05
NCF2	Pathogenic/Likely_pathogenic	1	7.00496911665294e-06
NCF2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NCF2	Pathogenic/Likely_risk_allele	0	0
NCF2	Pathogenic|drug_response	0	0
NCF2	Pathogenic|other	0	0
NCF2	Pathogenic|risk_factor	0	0
NCF2	protective|risk_factor	0	0
NCF2	risk_factor	0	0
NCF2	Uncertain_significance	61	0.00139370364293234
NCF4	Affects	0	0
NCF4	association	0	0
NCF4	Benign	1	0.75852981562892
NCF4	Benign/Likely_benign	2	0.00823763453870885
NCF4	Benign|drug_response	0	0
NCF4	Benign|risk_factor	0	0
NCF4	Conflicting_interpretations_of_pathogenicity	4	0.00305330959071559
NCF4	Conflicting_interpretations_of_pathogenicity|association	0	0
NCF4	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NCF4	drug_response	0	0
NCF4	Likely_benign	2	0.000251969155652398
NCF4	Likely_benign|association	0	0
NCF4	Likely_pathogenic	1	3.43204003977471e-05
NCF4	Likely_pathogenic,_low_penetrance	0	0
NCF4	Likely_risk_allele	0	0
NCF4	not_provided	0	0
NCF4	other	0	0
NCF4	Pathogenic	1	5.72371066795974e-05
NCF4	Pathogenic/Likely_pathogenic	1	0.000103205520659899
NCF4	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NCF4	Pathogenic/Likely_risk_allele	0	0
NCF4	Pathogenic|drug_response	0	0
NCF4	Pathogenic|other	0	0
NCF4	Pathogenic|risk_factor	0	0
NCF4	protective|risk_factor	0	0
NCF4	risk_factor	0	0
NCF4	Uncertain_significance	73	0.00557174410269601
NCKAP1L	Affects	0	0
NCKAP1L	association	0	0
NCKAP1L	Benign	3	0.00788080766367538
NCKAP1L	Benign/Likely_benign	0	0
NCKAP1L	Benign|drug_response	0	0
NCKAP1L	Benign|risk_factor	0	0
NCKAP1L	Conflicting_interpretations_of_pathogenicity	2	0.000238460896973991
NCKAP1L	Conflicting_interpretations_of_pathogenicity|association	0	0
NCKAP1L	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NCKAP1L	drug_response	0	0
NCKAP1L	Likely_benign	4	0.000623908113703164
NCKAP1L	Likely_benign|association	0	0
NCKAP1L	Likely_pathogenic	2	9.10222506567138e-06
NCKAP1L	Likely_pathogenic,_low_penetrance	0	0
NCKAP1L	Likely_risk_allele	0	0
NCKAP1L	not_provided	0	0
NCKAP1L	other	0	0
NCKAP1L	Pathogenic	1	1.13661521783381e-06
NCKAP1L	Pathogenic/Likely_pathogenic	0	0
NCKAP1L	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NCKAP1L	Pathogenic/Likely_risk_allele	0	0
NCKAP1L	Pathogenic|drug_response	0	0
NCKAP1L	Pathogenic|other	0	0
NCKAP1L	Pathogenic|risk_factor	0	0
NCKAP1L	protective|risk_factor	0	0
NCKAP1L	risk_factor	0	0
NCKAP1L	Uncertain_significance	51	0.000612848068069827
NCSTN	Affects	0	0
NCSTN	association	0	0
NCSTN	Benign	3	0.0150746120243986
NCSTN	Benign/Likely_benign	1	0.00265618000000001
NCSTN	Benign|drug_response	0	0
NCSTN	Benign|risk_factor	0	0
NCSTN	Conflicting_interpretations_of_pathogenicity	1	0.000124859000000033
NCSTN	Conflicting_interpretations_of_pathogenicity|association	0	0
NCSTN	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NCSTN	drug_response	0	0
NCSTN	Likely_benign	2	0.000354733066001978
NCSTN	Likely_benign|association	0	0
NCSTN	Likely_pathogenic	1	6.56836020884732e-06
NCSTN	Likely_pathogenic,_low_penetrance	0	0
NCSTN	Likely_risk_allele	0	0
NCSTN	not_provided	0	0
NCSTN	other	0	0
NCSTN	Pathogenic	1	6.56836020884732e-06
NCSTN	Pathogenic/Likely_pathogenic	0	0
NCSTN	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NCSTN	Pathogenic/Likely_risk_allele	0	0
NCSTN	Pathogenic|drug_response	0	0
NCSTN	Pathogenic|other	0	0
NCSTN	Pathogenic|risk_factor	0	0
NCSTN	protective|risk_factor	0	0
NCSTN	risk_factor	0	0
NCSTN	Uncertain_significance	66	0.00189757761477927
NFAT5	Affects	0	0
NFAT5	association	0	0
NFAT5	Benign	4	0.00647514671016247
NFAT5	Benign/Likely_benign	0	0
NFAT5	Benign|drug_response	0	0
NFAT5	Benign|risk_factor	0	0
NFAT5	Conflicting_interpretations_of_pathogenicity	2	0.000571520966414774
NFAT5	Conflicting_interpretations_of_pathogenicity|association	0	0
NFAT5	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NFAT5	drug_response	0	0
NFAT5	Likely_benign	3	0.000190566817756976
NFAT5	Likely_benign|association	0	0
NFAT5	Likely_pathogenic	0	0
NFAT5	Likely_pathogenic,_low_penetrance	0	0
NFAT5	Likely_risk_allele	0	0
NFAT5	not_provided	0	0
NFAT5	other	0	0
NFAT5	Pathogenic	0	0
NFAT5	Pathogenic/Likely_pathogenic	0	0
NFAT5	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NFAT5	Pathogenic/Likely_risk_allele	0	0
NFAT5	Pathogenic|drug_response	0	0
NFAT5	Pathogenic|other	0	0
NFAT5	Pathogenic|risk_factor	0	0
NFAT5	protective|risk_factor	0	0
NFAT5	risk_factor	0	0
NFAT5	Uncertain_significance	113	0.00370641386432646
NFE2L2	Affects	0	0
NFE2L2	association	0	0
NFE2L2	Benign	9	0.00890391696361281
NFE2L2	Benign/Likely_benign	0	0
NFE2L2	Benign|drug_response	0	0
NFE2L2	Benign|risk_factor	0	0
NFE2L2	Conflicting_interpretations_of_pathogenicity	1	6.56715241709183e-06
NFE2L2	Conflicting_interpretations_of_pathogenicity|association	0	0
NFE2L2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NFE2L2	drug_response	0	0
NFE2L2	Likely_benign	8	0.00394437356572341
NFE2L2	Likely_benign|association	0	0
NFE2L2	Likely_pathogenic	1	6.56715241709183e-06
NFE2L2	Likely_pathogenic,_low_penetrance	0	0
NFE2L2	Likely_risk_allele	0	0
NFE2L2	not_provided	1	6.56715241709183e-06
NFE2L2	other	0	0
NFE2L2	Pathogenic	1	6.56715241709183e-06
NFE2L2	Pathogenic/Likely_pathogenic	1	6.56715241709183e-06
NFE2L2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NFE2L2	Pathogenic/Likely_risk_allele	0	0
NFE2L2	Pathogenic|drug_response	0	0
NFE2L2	Pathogenic|other	0	0
NFE2L2	Pathogenic|risk_factor	0	0
NFE2L2	protective|risk_factor	0	0
NFE2L2	risk_factor	0	0
NFE2L2	Uncertain_significance	40	0.00126761481142912
NFKB1	Affects	0	0
NFKB1	association	0	0
NFKB1	Benign	5	0.0174725733003985
NFKB1	Benign/Likely_benign	2	0.0195752418283359
NFKB1	Benign|drug_response	0	0
NFKB1	Benign|risk_factor	0	0
NFKB1	Conflicting_interpretations_of_pathogenicity	6	0.000755639849738587
NFKB1	Conflicting_interpretations_of_pathogenicity|association	0	0
NFKB1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NFKB1	drug_response	0	0
NFKB1	Likely_benign	9	0.00233702202032049
NFKB1	Likely_benign|association	0	0
NFKB1	Likely_pathogenic	1	6.56844649671307e-06
NFKB1	Likely_pathogenic,_low_penetrance	0	0
NFKB1	Likely_risk_allele	0	0
NFKB1	not_provided	0	0
NFKB1	other	0	0
NFKB1	Pathogenic	1	6.56844649671307e-06
NFKB1	Pathogenic/Likely_pathogenic	1	6.56844649671307e-06
NFKB1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NFKB1	Pathogenic/Likely_risk_allele	0	0
NFKB1	Pathogenic|drug_response	0	0
NFKB1	Pathogenic|other	0	0
NFKB1	Pathogenic|risk_factor	0	0
NFKB1	protective|risk_factor	0	0
NFKB1	risk_factor	0	0
NFKB1	Uncertain_significance	80	0.00235704105160628
NFKB2	Affects	0	0
NFKB2	association	0	0
NFKB2	Benign	1	0.00403008000000005
NFKB2	Benign/Likely_benign	1	0.00139997000000003
NFKB2	Benign|drug_response	0	0
NFKB2	Benign|risk_factor	0	0
NFKB2	Conflicting_interpretations_of_pathogenicity	2	0.000821262757080499
NFKB2	Conflicting_interpretations_of_pathogenicity|association	0	0
NFKB2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NFKB2	drug_response	0	0
NFKB2	Likely_benign	5	0.00279621664520979
NFKB2	Likely_benign|association	0	0
NFKB2	Likely_pathogenic	1	6.56775625740291e-06
NFKB2	Likely_pathogenic,_low_penetrance	0	0
NFKB2	Likely_risk_allele	0	0
NFKB2	not_provided	0	0
NFKB2	other	0	0
NFKB2	Pathogenic	1	6.56775625740291e-06
NFKB2	Pathogenic/Likely_pathogenic	0	0
NFKB2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NFKB2	Pathogenic/Likely_risk_allele	0	0
NFKB2	Pathogenic|drug_response	0	0
NFKB2	Pathogenic|other	0	0
NFKB2	Pathogenic|risk_factor	0	0
NFKB2	protective|risk_factor	0	0
NFKB2	risk_factor	0	0
NFKB2	Uncertain_significance	73	0.00184933351329952
NFKBIA	Affects	0	0
NFKBIA	association	0	0
NFKBIA	Benign	3	7.24023271531093e-05
NFKBIA	Benign/Likely_benign	2	0.00264216233225256
NFKBIA	Benign|drug_response	0	0
NFKBIA	Benign|risk_factor	0	0
NFKBIA	Conflicting_interpretations_of_pathogenicity	2	0.000402043881771785
NFKBIA	Conflicting_interpretations_of_pathogenicity|association	0	0
NFKBIA	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NFKBIA	drug_response	0	0
NFKBIA	Likely_benign	4	0.00135987358406509
NFKBIA	Likely_benign|association	0	0
NFKBIA	Likely_pathogenic	0	0
NFKBIA	Likely_pathogenic,_low_penetrance	0	0
NFKBIA	Likely_risk_allele	0	0
NFKBIA	not_provided	0	0
NFKBIA	other	0	0
NFKBIA	Pathogenic	1	6.56792880360246e-06
NFKBIA	Pathogenic/Likely_pathogenic	0	0
NFKBIA	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NFKBIA	Pathogenic/Likely_risk_allele	0	0
NFKBIA	Pathogenic|drug_response	0	0
NFKBIA	Pathogenic|other	0	0
NFKBIA	Pathogenic|risk_factor	0	0
NFKBIA	protective|risk_factor	0	0
NFKBIA	risk_factor	0	0
NFKBIA	Uncertain_significance	29	0.000427294595102046
NFKBID	Affects	0	0
NFKBID	association	0	0
NFKBID	Benign	0	0
NFKBID	Benign/Likely_benign	0	0
NFKBID	Benign|drug_response	0	0
NFKBID	Benign|risk_factor	0	0
NFKBID	Conflicting_interpretations_of_pathogenicity	0	0
NFKBID	Conflicting_interpretations_of_pathogenicity|association	0	0
NFKBID	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NFKBID	drug_response	0	0
NFKBID	Likely_benign	1	4.51109662957805e-08
NFKBID	Likely_benign|association	0	0
NFKBID	Likely_pathogenic	0	0
NFKBID	Likely_pathogenic,_low_penetrance	0	0
NFKBID	Likely_risk_allele	0	0
NFKBID	not_provided	0	0
NFKBID	other	0	0
NFKBID	Pathogenic	0	0
NFKBID	Pathogenic/Likely_pathogenic	0	0
NFKBID	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NFKBID	Pathogenic/Likely_risk_allele	0	0
NFKBID	Pathogenic|drug_response	0	0
NFKBID	Pathogenic|other	0	0
NFKBID	Pathogenic|risk_factor	0	0
NFKBID	protective|risk_factor	0	0
NFKBID	risk_factor	0	0
NFKBID	Uncertain_significance	5	5.98095674098076e-08
NHEJ1	Affects	0	0
NHEJ1	association	0	0
NHEJ1	Benign	4	0.00745151619864892
NHEJ1	Benign/Likely_benign	0	0
NHEJ1	Benign|drug_response	0	0
NHEJ1	Benign|risk_factor	0	0
NHEJ1	Conflicting_interpretations_of_pathogenicity	1	9.23697842547533e-07
NHEJ1	Conflicting_interpretations_of_pathogenicity|association	0	0
NHEJ1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NHEJ1	drug_response	0	0
NHEJ1	Likely_benign	2	1.47793840288291e-05
NHEJ1	Likely_benign|association	0	0
NHEJ1	Likely_pathogenic	1	9.23012397291423e-07
NHEJ1	Likely_pathogenic,_low_penetrance	0	0
NHEJ1	Likely_risk_allele	0	0
NHEJ1	not_provided	0	0
NHEJ1	other	0	0
NHEJ1	Pathogenic	1	9.23012397291423e-07
NHEJ1	Pathogenic/Likely_pathogenic	0	0
NHEJ1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NHEJ1	Pathogenic/Likely_risk_allele	0	0
NHEJ1	Pathogenic|drug_response	0	0
NHEJ1	Pathogenic|other	0	0
NHEJ1	Pathogenic|risk_factor	0	0
NHEJ1	protective|risk_factor	0	0
NHEJ1	risk_factor	0	0
NHEJ1	Uncertain_significance	41	0.000330107832426485
NHP2	Affects	0	0
NHP2	association	0	0
NHP2	Benign	0	0
NHP2	Benign/Likely_benign	3	0.00061214795681086
NHP2	Benign|drug_response	0	0
NHP2	Benign|risk_factor	0	0
NHP2	Conflicting_interpretations_of_pathogenicity	1	5.27116008397499e-06
NHP2	Conflicting_interpretations_of_pathogenicity|association	0	0
NHP2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NHP2	drug_response	0	0
NHP2	Likely_benign	3	1.4690388784544e-05
NHP2	Likely_benign|association	0	0
NHP2	Likely_pathogenic	0	0
NHP2	Likely_pathogenic,_low_penetrance	0	0
NHP2	Likely_risk_allele	0	0
NHP2	not_provided	0	0
NHP2	other	0	0
NHP2	Pathogenic	1	2.64255469839547e-07
NHP2	Pathogenic/Likely_pathogenic	0	0
NHP2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NHP2	Pathogenic/Likely_risk_allele	0	0
NHP2	Pathogenic|drug_response	0	0
NHP2	Pathogenic|other	0	0
NHP2	Pathogenic|risk_factor	0	0
NHP2	protective|risk_factor	0	0
NHP2	risk_factor	0	0
NHP2	Uncertain_significance	25	4.41924747446309e-05
NLRC4	Affects	0	0
NLRC4	association	0	0
NLRC4	Benign	5	0.0165239820184437
NLRC4	Benign/Likely_benign	1	0.00136702
NLRC4	Benign|drug_response	0	0
NLRC4	Benign|risk_factor	0	0
NLRC4	Conflicting_interpretations_of_pathogenicity	9	0.00395957679642145
NLRC4	Conflicting_interpretations_of_pathogenicity|association	0	0
NLRC4	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NLRC4	drug_response	0	0
NLRC4	Likely_benign	11	0.00284919606256229
NLRC4	Likely_benign|association	0	0
NLRC4	Likely_pathogenic	1	6.56766998774483e-06
NLRC4	Likely_pathogenic,_low_penetrance	0	0
NLRC4	Likely_risk_allele	0	0
NLRC4	not_provided	0	0
NLRC4	other	0	0
NLRC4	Pathogenic	1	6.56766998774483e-06
NLRC4	Pathogenic/Likely_pathogenic	0	0
NLRC4	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NLRC4	Pathogenic/Likely_risk_allele	0	0
NLRC4	Pathogenic|drug_response	0	0
NLRC4	Pathogenic|other	0	0
NLRC4	Pathogenic|risk_factor	0	0
NLRC4	protective|risk_factor	0	0
NLRC4	risk_factor	0	0
NLRC4	Uncertain_significance	114	0.00321546042658938
NLRP1	Affects	0	0
NLRP1	association	0	0
NLRP1	Benign	21	1.00022382473585
NLRP1	Benign/Likely_benign	0	0
NLRP1	Benign|drug_response	0	0
NLRP1	Benign|risk_factor	0	0
NLRP1	Conflicting_interpretations_of_pathogenicity	12	0.0228706649013536
NLRP1	Conflicting_interpretations_of_pathogenicity|association	0	0
NLRP1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NLRP1	drug_response	0	0
NLRP1	Likely_benign	15	0.0565383382428974
NLRP1	Likely_benign|association	0	0
NLRP1	Likely_pathogenic	1	2.13811351681414e-05
NLRP1	Likely_pathogenic,_low_penetrance	0	0
NLRP1	Likely_risk_allele	0	0
NLRP1	not_provided	2	4.27924642185662e-05
NLRP1	other	0	0
NLRP1	Pathogenic	1	2.13811351681414e-05
NLRP1	Pathogenic/Likely_pathogenic	0	0
NLRP1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NLRP1	Pathogenic/Likely_risk_allele	0	0
NLRP1	Pathogenic|drug_response	0	0
NLRP1	Pathogenic|other	0	0
NLRP1	Pathogenic|risk_factor	0	0
NLRP1	protective|risk_factor	0	0
NLRP1	risk_factor	0	0
NLRP1	Uncertain_significance	197	0.0273544036282095
NLRP12	Affects	0	0
NLRP12	association	0	0
NLRP12	Benign	7	0.302324070139109
NLRP12	Benign/Likely_benign	12	0.028424353950591
NLRP12	Benign|drug_response	0	0
NLRP12	Benign|risk_factor	0	0
NLRP12	Conflicting_interpretations_of_pathogenicity	42	0.0128527930158238
NLRP12	Conflicting_interpretations_of_pathogenicity|association	0	0
NLRP12	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NLRP12	drug_response	0	0
NLRP12	Likely_benign	11	0.00307495301258565
NLRP12	Likely_benign|association	0	0
NLRP12	Likely_pathogenic	1	6.56996000003573e-06
NLRP12	Likely_pathogenic,_low_penetrance	0	0
NLRP12	Likely_risk_allele	0	0
NLRP12	not_provided	1	6.57661000003085e-06
NLRP12	other	0	0
NLRP12	Pathogenic	1	6.57263000003461e-06
NLRP12	Pathogenic/Likely_pathogenic	0	0
NLRP12	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NLRP12	Pathogenic/Likely_risk_allele	0	0
NLRP12	Pathogenic|drug_response	0	0
NLRP12	Pathogenic|other	0	0
NLRP12	Pathogenic|risk_factor	0	0
NLRP12	protective|risk_factor	0	0
NLRP12	risk_factor	0	0
NLRP12	Uncertain_significance	224	0.00558637858869937
NLRP3	Affects	0	0
NLRP3	association	0	0
NLRP3	Benign	0	0
NLRP3	Benign/Likely_benign	2	0.000479831418240484
NLRP3	Benign|drug_response	0	0
NLRP3	Benign|risk_factor	0	0
NLRP3	Conflicting_interpretations_of_pathogenicity	29	0.0451070472391936
NLRP3	Conflicting_interpretations_of_pathogenicity|association	0	0
NLRP3	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NLRP3	drug_response	0	0
NLRP3	Likely_benign	3	0.00093931595170238
NLRP3	Likely_benign|association	0	0
NLRP3	Likely_pathogenic	1	6.57478999999128e-06
NLRP3	Likely_pathogenic,_low_penetrance	0	0
NLRP3	Likely_risk_allele	0	0
NLRP3	not_provided	1	6.57582999996631e-06
NLRP3	other	0	0
NLRP3	Pathogenic	1	6.56792880360246e-06
NLRP3	Pathogenic/Likely_pathogenic	1	6.56792880360246e-06
NLRP3	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NLRP3	Pathogenic/Likely_risk_allele	0	0
NLRP3	Pathogenic|drug_response	0	0
NLRP3	Pathogenic|other	0	0
NLRP3	Pathogenic|risk_factor	0	0
NLRP3	protective|risk_factor	0	0
NLRP3	risk_factor	0	0
NLRP3	Uncertain_significance	108	0.00267554685810611
NOD2	Affects	0	0
NOD2	association	0	0
NOD2	Benign	2	0.178445186888071
NOD2	Benign/Likely_benign	11	0.0987259947576034
NOD2	Benign|drug_response	0	0
NOD2	Benign|risk_factor	0	0
NOD2	Conflicting_interpretations_of_pathogenicity	65	0.0285653615449497
NOD2	Conflicting_interpretations_of_pathogenicity|association	3	0.0392060549343257
NOD2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
NOD2	drug_response	0	0
NOD2	Likely_benign	33	0.00368021365837645
NOD2	Likely_benign|association	0	0
NOD2	Likely_pathogenic	1	6.56689366229646e-06
NOD2	Likely_pathogenic,_low_penetrance	0	0
NOD2	Likely_risk_allele	0	0
NOD2	not_provided	4	7.88595706026074e-05
NOD2	other	0	0
NOD2	Pathogenic	1	6.56689366229646e-06
NOD2	Pathogenic/Likely_pathogenic	1	6.56689366229646e-06
NOD2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
NOD2	Pathogenic/Likely_risk_allele	0	0
NOD2	Pathogenic|drug_response	0	0
NOD2	Pathogenic|other	0	0
NOD2	Pathogenic|risk_factor	0	0
NOD2	protective|risk_factor	0	0
NOD2	risk_factor	0	0
NOD2	Uncertain_significance	187	0.0045560886414342
NOP10	Affects	0	0
NOP10	association	0	0
NOP10	Benign	0	0
NOP10	Benign/Likely_benign	1	6.9969003310244e-05
NOP10	Benign|drug_response	0	0
NOP10	Benign|risk_factor	0	0
NOP10	Conflicting_interpretations_of_pathogenicity	0	0
